売上日,品番,商品名,数量,売上単価,仕入単価,粗利,受注番号
2023/5/7 18:01,OBSHORTY4-PVG-BCC-L,パインバレー＆オーシャンビートル■BEETLE SHORTY4 ビンテージスタイル ハーフキャップヘルメット ショーティー4/スレートグレー/ブラックチンカップ,1,30855,,,76859
2023/5/7 18:01,66045,バンス＆ハインズ■フューエルパックFP4 Vance&Hines　FUELPAK FP4【スポーツスター・ダイナ・ソフテイル・ツーリング・ストリート用】（6ピン）,1,62000,45964,26,76846
2023/5/7 18:01,1800-2344,"【ゴールデンセール】バンス&ハインズ■ステンレス 2 in 1 アップスイープ 18年以降ソフテイル FXLR, FLSL, FXBB, FXFB, FLDE用　Vance & Hines 2-into-1 Upsweep Exhaust [27623][VH0318][1800-2344]",1,122000,0,100,76846
2023/5/7 18:01,2106-0360,OEM■ターンシグナルスイッチ エクステンションキャップ ブラック 14年〜22年スポーツスター、12年以降ダイナ、11年以降ソフテイル用 [OEM:71500177] [2106-0360] [920224],1,2950,2167,27,76850
2023/5/7 18:01,,送料,1,600,,,76850
2023/5/7 18:01,550-1074,【ゴールデンセール】S&S■グランドナショナル 4.5インチ径 スリップオンマフラー 【ナイトスター】,1,45000,53658,-19,76772
2023/5/7 18:01,20111029B,【ゴールデンセール】モーターステージ■22年以降 RH975 ナイトスター用 O2センサーキャンセラー,1,4000,3960,1,76772
2023/5/7 18:01,PV-LED7-CH,【ゴールデンセール】車検対応ハーレー専用■ 7インチLEDヘッドライト デーメーカープロジェクタータイプ/クローム　マウントリング付・H4変換アダプタ付,1,24000,0,100,20230402112930888-fk-24
2023/5/7 18:01,,送料,1,600,,,76721
2023/5/7 18:01,,ポイント,1,-1207,,,76721
2023/5/7 18:01,PV-PT3Y,パインバレーオリジナル■新車ハーレーが踊って喜ぶ添加剤【新車3年間専用エンジンオイル添加剤】［PV-PT3Y］,1,3480,458,87,76721
2023/5/7 18:01,,送料,1,600,,,76725
2023/5/7 18:01,PV-YS-001WH-XXL,パインバレー■パインバレーロゴ 純国産ヘビーオンスTシャツ ホワイト,1,6800,0,100,76725
2023/5/7 18:01,PV-YS-001BK-XXL,パインバレー■パインバレーロゴ 純国産ヘビーオンス Tシャツ ブラック,1,6800,0,100,76725
2023/5/7 18:01,kn-99-5050,K&N■エアフィルター・メンテナンスキット [99-5050],1,3000,2618,13,76719
2023/5/7 18:01,AH-10,トゥーホイールクール■ エアーヘッド ベンチレーションライナー (エレクトリック),1,3180,2057,35,76719
2023/5/7 18:01,BDVR-B001,マックスウィン■ 【超軽量】 自転車・バイク用 ドライブレコーダー,1,16000,12100,24,76719
2023/5/7 18:01,PV-17GK,【マフラー交換に必須】パインバレーオリジナル■2017年以降スポーツスター・ダイナ・ソフテイル用マフラージョイントガスケット2個セット [PV-17GK][65900017],1,3100,,,76719
2023/5/7 18:01,PV-HH-BK,パインバレーオリジナル■ヘルメットエクステンダー T型ヘルメットロック ブラック,1,1200,300,75,76719
2023/5/7 18:01,52200003,ハーレー純正■ハーレーダビッドソン・ヘルメットロック [52200003],1,5760,3474,40,76719
2023/5/7 18:01,PV-HH-BK,ヘルメットエクステンダー/ブラック,1,1000,300,70,76719
2023/5/7 18:01,,送料,1,600,,,76726
2023/5/7 18:01,,ポイント,1,-1780,,,76726
2023/5/7 18:01,1860-1383,【ゴールデンセール】クロームワークス■ステンレススチール マフラークランプ 17年以降ツーリング用（OEM 65900015、65900012） [203031],1,4300,2041,53,76726
2023/5/7 18:01,,送料,1,600,,,76727
2023/5/7 18:01,BC-700BCB2000P,BCバッテリーコントローラー■バッテリーチャージャー テスター メンテナンスチャージャー 日本仕様 BC BRAVO 2000+ [BC-700BCB2000P],1,15660,12705,19,76727
2023/5/7 18:01,BC-710-HRL2V,BCバッテリーコントローラー■BC バッテリーチャージャー用 ハーレーダビッドソンSAEカプラー変換アダプター[BC-710-HRL2V],1,3024,2156,29,76727
2023/5/7 18:01,21912,【新製品】バンス＆ハインズ■消音効果　スーパークワイエットバッフル 2本セット [21912],1,18000,5385,70,76882
2023/5/7 18:01,,手数料,1,432,,,76882
2023/5/7 18:01,,送料,1,600,,,76882
2023/5/7 18:00,,ポイント,1,-6950,,,76788
2023/5/7 18:00,170-0717,【ゴールデンセール】S&S■エアスティンガー ステルスキット ティアドロップカバー付 M8ソフテイル・ツーリング用 クローム [170-0717][1010-2782][481433],1,55000,36537,34,76788
2023/5/7 18:00,,送料,1,600,,,76817
2023/5/7 18:00,,ポイント,1,-16550,,,76817
2023/5/7 18:00,11105,PV-OILSETBK-XL-BK パインバレーオリジナル■プラチナブラック オイルセット 04年〜22年スポーツスター用 ブラックフィルター 【1個】 | ハーレー純正■オイルドレイン　Oリング [11105] - 生産待ち(納期未定),1,275,13,95,76817
2023/5/7 18:00,PV-PTBK,PV-OILSETBK-XL-BK パインバレーオリジナル■プラチナブラック オイルセット 04年〜22年スポーツスター用 ブラックフィルター 【1個】 | パインバレーオリジナル■プラチナブラック エンジンオイル【添加剤なし】,3,2983,1075,64,76817
2023/5/7 18:00,PV-PTBK-ADD,PV-OILSETBK-XL-BK パインバレーオリジナル■プラチナブラック オイルセット 04年〜22年スポーツスター用 ブラックフィルター 【1個】 | パインバレーオリジナル■【ハーレー専用】プラチナブラック・エンジンオイル用　タングステン添加剤,1,0,504,,76817
2023/5/7 18:00,PV-PM2050,PV-OILSETBK-XL-BK パインバレーオリジナル■プラチナブラック オイルセット 04年〜22年スポーツスター用 ブラックフィルター 【1個】 | パインバレーオリジナル■【ハーレー専用】100%化学合成プラチナ・プライマリーオイル [PV-PM2050]プラチナオイル,1,3018,784,74,76817
2023/5/7 18:00,63805-80A,PV-OILSETBK-XL-BK パインバレーオリジナル■プラチナブラック オイルセット 04年〜22年スポーツスター用 ブラックフィルター 【1個】 | ハーレー純正■オイルフィルター　ブラック　ロング [63805-80A],1,3133,1820,42,76817
2023/5/7 18:00,OP-5L,PV-OILSETBK-XL-BK パインバレーオリジナル■プラチナブラック オイルセット 04年〜22年スポーツスター用 ブラックフィルター 【1個】 | オイル交換時の廃油処理箱■オイルパック [OP-5L],1,574,,,76817
2023/5/7 18:00,1801-1472,【ゴールデンセール】クロームワークス■3.5インチスリップオンマフラー ブラック 2018年以降ソフテイル [1801-1472][202600],1,72000,73227,-2,76752
2023/5/7 18:00,0206-2144-SMB,【ゴールデンセール】ローランドサンズ■タービンエアクリーナー ブラックOps 17年以降ツーリング18年以降ソフテイル Roland Sands Design Turbine Air Cleaners [0206-2144-SMB] [RD5543],1,55000,0,100,76752
2023/5/7 18:00,PV-17GK,【マフラー交換に必須】パインバレーオリジナル■2017年以降スポーツスター・ダイナ・ソフテイル用マフラージョイントガスケット2個セット [PV-17GK][65900017],1,3100,,,76752
2023/5/7 18:00,1020-3513,バンス＆ハインズ■フューエルパックFP4 Vance&Hines　FUELPAK FP4【21年以降 ソフテイル・ツーリング】,1,62000,44000,29,76752
2023/5/7 18:00,,送料,1,600,,,76814
2023/5/7 18:00,160-0241,【ゴールデンセール】S&S CYCLE■55mm パフォーマンス インテークマニホールド（金属製インマニ） M8モデル用,1,29800,25421,15,76814
2023/5/7 18:00,as-b,【正規販売店】アドサウンド■【抜群の操作性＆良質サウンド】次世代ヘルメットスピーカー addSound,1,35200,27456,22,76812
2023/5/7 18:00,as-m,アドサウンド■専用マイク addSound microphone [as-m],1,5500,4400,20,76812
2023/5/7 18:00,,送料,1,600,,,76809
2023/5/7 18:00,107501,カバーマックス■CoverMax デラックス バイクカバー Lサイズ スポーツスター用 [BSD-100],1,12420,6498,48,76809
2023/5/7 18:00,81-022,【ゴールデンセール】アレンネス■10ゲージ モンスターサッカー エアクリーナー クローム 【ツインカムケーブルスロットル用】,1,55000,,,76366
2023/5/7 18:00,CFR-FLH012-7C,CFR■ダブルフルートマフラー クローム　17年以降ツーリング ミルウォーキーエイト　[CFR-FLH012-7C],1,137940,114193,17,76745
2023/5/7 18:00,,送料,1,600,,,76743
2023/5/7 18:00,PV-PT3Y,"PV-PT3Y-3 パインバレーオリジナル■新車ハーレーが踊って喜ぶ添加剤【新車3年間専用エンジンオイル添加剤】［PV-PT3Y］ 【1個】 | パインバレーオリジナル■新車ハーレーが踊って喜ぶプラチナ添加剤【新車3年間専用エンジンオイル添加剤】［PV-PT3Y］ - 1本　3,480円",3,2990,458,85,76743
2023/5/7 18:00,,送料,1,600,,,76775
2023/5/7 18:00,26523,【ゴールデンセール】バンス&ハインズ■ヘッダーラップキット　エキパイバンテージ/ブラック　Vance&Hines [1861-0622][VH7050],1,14500,11484,21,76775
2023/5/7 18:00,,手数料,1,324,,,76754
2023/5/7 18:00,,送料,1,600,,,76754
2023/5/7 18:00,,ポイント,1,-924,,,76754
2023/5/7 18:00,PV-M8-ETC,パインバレーオリジナル■ETC車載器バッテリーケース格納ブラケット 2018年以降ソフテイル全車種対応 [PV-M8SOFTAIL-ETC],1,3913,1000,74,76754
2023/5/7 18:00,,送料,1,600,,,76751
2023/5/7 18:00,PV-17GK,【マフラー交換に必須】パインバレーオリジナル■2017年以降スポーツスター・ダイナ・ソフテイル用マフラージョイントガスケット2個セット [PV-17GK][65900017],3,3100,,,76751
2023/5/7 18:00,DH-4-VBK,デグナー■本革 ドリンクホルダー 【ヴィンテージブラック】 DH-4 DEGNER DRINK HOLDER,1,4950,,,410178-20230411-0661712189
2023/5/7 18:00,BS202B,リゾマ■サーキット774 ミラー 左側 ブラック,1,19910,16924,15,71735
2023/5/7 18:00,BS201B,リゾマ■サーキット774 ミラー 右側 ブラック,1,19910,16924,15,71735
2023/5/7 18:00,BS714B,リゾマ■ミラー取付キット ブラック BS714B,2,3120,2465,21,71735
2023/5/7 18:00,FLH014-7CA,【ゴールデンセール】CFR■ダブルフルートマフラー クロームボディ×コントラストカットエンドキャップ　17年以降ツーリング ミルウォーキーエイト　[FLH014-7CA],1,115000,86163,25,76774
2023/5/7 18:00,PV-21GK,PV-21GK-SET 【マフラー交換に必須】パインバレーオリジナル■2021年以降ツーリング用マフラージョイントガスケット【左右セット】 [PV-21GK-SET] 【1個】 | 【マフラー交換に必須】パインバレーオリジナル■2021年以降ツーリング用マフラージョイントガスケット【左用】 [PV-21GK],1,1393,,,76774
2023/5/7 18:00,PV-21GK-R,PV-21GK-SET 【マフラー交換に必須】パインバレーオリジナル■2021年以降ツーリング用マフラージョイントガスケット【左右セット】 [PV-21GK-SET] 【1個】 | 【マフラー交換に必須】パインバレーオリジナル■2021年以降ツーリング用マフラージョイントガスケット【右用】（65900056互換品） [PV-21GK-R],1,2607,627,76,76774
2023/5/7 18:00,107501,ハーレー バイクカバー スポーツスター用 Lサイズ 厚手生地 420デニール カバーマックス デラックス CoverMax Deluxe Cover Lsize,1,13660,6498,52,410178-20230507-0776720903
2023/5/7 18:00,,ポイント,1,-1170,,,70962
2023/5/7 18:00,1550211,LOCTITE■ロックタイト ねじゆるみ止め接着剤 中強度 243 10mlボトルタイプ [1550211] [LNR-243],1,1100,0,100,70962
2023/5/7 18:00,DNR-60TWS,DEEN TOOLS■DEEN クイックツイストラチェット [DNR-60TWS],1,6900,5194,25,70962
2023/5/7 18:00,DNB3-3-8W,DEEN TOOLS■ディーン 3/8インチ 12ポイントソケット（差込角 3/8sq 9.5mm）,1,650,422,35,70962
2023/5/7 18:00,DNB3-5-16W,DEEN TOOLS■ディーン 5/16インチ 12ポイントソケット（差込角 3/8sq 9.5mm）,1,650,422,35,70962
2023/5/7 18:00,500-009,アレンネス■ダイアモンド グリップ ブラス 【電子制御スロットル用】,1,13800,13123,5,70962
2023/5/7 18:00,DNB3L-9-16,tool-03 DEEN TOOLS■9/16、3/8インチソケット（差込角 3/8）　２個セット 【1個】 | DEEN TOOLS■ディーン 9/16インチ ディープソケット（差込角 3/8sq 9.5mm）,1,795,773,3,70962
2023/5/7 18:00,DNB3-3-8,tool-03 DEEN TOOLS■9/16、3/8インチソケット（差込角 3/8）　２個セット 【1個】 | DEEN TOOLS■ディーン 3/8インチ スタンダードソケット（差込角 3/8sq 9.5mm）,1,795,380,52,70962
2023/5/7 18:00,tool-06,koken■ドライバーハンドル（1/4sq 差込用） [2769N-150],1,1990,1188,40,70962
2023/5/7 18:00,tool-05,DEEN TOOLS■5/16インチソケット（差込角 1/4sq）,1,590,383,35,70962
2023/5/7 18:00,TSC-2000-1,スラッシンサプライ■ スピードウェイ シフターペグ ブラック,1,10800,4196,61,70962
2023/5/7 18:00,MEB2043,メンフィスシェード■トリガーロック マウントキット ブラック FLSB、FXLRS用 Memphis Shades Trigger-Lock Mounting Hardware Black [MEB2043][ME1568][2320-0218],1,24640,16754,32,70962
2023/5/7 18:00,MEB9882,メンフィスシェード■ヘッドライトエクステンションキット FXLRS用 Memphis Shades Headlight Extension Kit [MEB9882][2001-2292],1,5050,,,70962
2023/5/7 18:00,MEM7371,メンフィスシェード■ロードウォリアーフェアリング スポーツスター・ダイナ・ソフテイル用 （取付部分ワイドタイプ）【5.75ヘッドライト用】,1,37090,28589,23,70962
2023/5/7 18:00,MEP86710,メンフィスシェード■ロードウォリアーウインドシールド 11インチ ダークブラックスモーク Vツイン用 Memphis Shades　Road Warrior Windshields 11inch Dark Black Smoke [MEP86710][ME1190][2350-0447],1,17250,2822,84,70962
2023/5/7 18:00,SET-ITEM,PV-PTBK-4　以下、セット商品展開,1,10990,,,2.02305E+16
2023/5/7 18:00,PV-PTBK-ADD,PV-PTBK-4　パインバレーオリジナル■【ハーレー専用】プラチナブラック・エンジンオイル用　タングステン添加剤,1,0,504,,2.02305E+16
2023/5/7 18:00,PV-PTBK,PV-PTBK-4　パインバレーオリジナル■プラチナブラック エンジンオイル【添加剤なし】,4,0,1075,,2.02305E+16
2023/5/7 18:00,PV-PT2050,パインバレーオリジナル■【ハーレー専用】100%化学合成プラチナ・エンジンオイル [PV-PT2050],12,2310,1342,42,2.02305E+16
2023/5/7 18:00,,送料,1,600,,,76778
